,root,state,resolution,year,capture_date,utm_zone,standard_tile_name,six_digit_chip_name,NW_pixel_coordinates,SE_pixel_coordinates,row_indicies,col_indicies
10190,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,me,060cm,2018,20180730,19,m_4406810_ne_19_060_20180730,me_060cm_2018_44068_m_4406810_ne_19_060_20180730_000209.jpg,"[4096, 4096]","[4607, 4607]",8,8
10191,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,me,060cm,2018,20180730,19,m_4406810_ne_19_060_20180730,me_060cm_2018_44068_m_4406810_ne_19_060_20180730_000234.jpg,"[4608, 4096]","[5119, 4607]",8,9
10192,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wy,60cm,2019,20190829,13,m_4310510_ne_13_060_20190829,wy_60cm_2019_43105_m_4310510_ne_13_060_20190829_000251.jpg,"[5120, 0]","[5631, 511]",0,10
10193,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wy,60cm,2019,20190829,13,m_4310510_ne_13_060_20190829,wy_60cm_2019_43105_m_4310510_ne_13_060_20190829_000367.jpg,"[7168, 8192]","[7679, 8703]",16,14
10194,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mn,60cm,2019,20190730,15,m_4509564_nw_15_060_20190730,mn_60cm_2019_45095_m_4509564_nw_15_060_20190730_000141.jpg,"[2560, 7680]","[3071, 8191]",15,5
10195,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mn,60cm,2019,20190730,15,m_4509564_nw_15_060_20190730,mn_60cm_2019_45095_m_4509564_nw_15_060_20190730_000142.jpg,"[2560, 8192]","[3071, 8703]",16,5
10196,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mn,60cm,2019,20190730,15,m_4509564_nw_15_060_20190730,mn_60cm_2019_45095_m_4509564_nw_15_060_20190730_000213.jpg,"[4096, 6144]","[4607, 6655]",12,8
10197,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mn,60cm,2019,20190730,15,m_4509564_nw_15_060_20190730,mn_60cm_2019_45095_m_4509564_nw_15_060_20190730_000227.jpg,"[4608, 512]","[5119, 1023]",1,9
10198,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mn,60cm,2019,20190730,15,m_4509564_nw_15_060_20190730,mn_60cm_2019_45095_m_4509564_nw_15_060_20190730_000232.jpg,"[4608, 3072]","[5119, 3583]",6,9
10199,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000043.jpg,"[512, 9216]","[1023, 9727]",18,1
10200,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000073.jpg,"[1536, 0]","[2047, 511]",0,3
10201,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000078.jpg,"[1536, 2560]","[2047, 3071]",5,3
10202,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000082.jpg,"[1536, 4608]","[2047, 5119]",9,3
10203,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000113.jpg,"[2048, 8192]","[2559, 8703]",16,4
10204,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000115.jpg,"[2048, 9216]","[2559, 9727]",18,4
10205,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000146.jpg,"[3072, 512]","[3583, 1023]",1,6
10206,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000279.jpg,"[5632, 7168]","[6143, 7679]",14,11
10207,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000401.jpg,"[8192, 8192]","[8703, 8703]",16,16
10208,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000435.jpg,"[9216, 1024]","[9727, 1535]",2,18
10209,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000440.jpg,"[9216, 3584]","[9727, 4095]",7,18
10210,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000445.jpg,"[9216, 6144]","[9727, 6655]",12,18
10211,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000466.jpg,"[9728, 4608]","[10239, 5119]",9,19
10212,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000473.jpg,"[9728, 8192]","[10239, 8703]",16,19
10213,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000485.jpg,"[10240, 2048]","[10751, 2559]",4,20
10214,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181115,14,m_3309741_se_14_060_20181115,tx_060cm_2018_33097_m_3309741_se_14_060_20181115_000494.jpg,"[10240, 6656]","[10751, 7167]",13,20
10215,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3110110_ne_14_060_20181113,tx_060cm_2018_31101_m_3110110_ne_14_060_20181113_000007.jpg,"[0, 3072]","[511, 3583]",6,0
10216,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3110110_ne_14_060_20181113,tx_060cm_2018_31101_m_3110110_ne_14_060_20181113_000134.jpg,"[2560, 4096]","[3071, 4607]",8,5
10217,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181113,14,m_3110110_ne_14_060_20181113,tx_060cm_2018_31101_m_3110110_ne_14_060_20181113_000157.jpg,"[3072, 3072]","[3583, 3583]",6,6
